command,outside_temperature,special_function_status,error_code,sub_error_code,smart_diagnostic,fault_status1,fault_status2,wifi_rssi,dhw_charge_per,dr_event_status,vacation_day_setting,vacation_day_elapsed,anti_legionella_period,program_reservation_type,temp_formula_type,current_statenum,target_fan_rpm,current_fan_rpm,fan_pwm,mixing_rate,eev_step,air_filter_alarm_period,air_filter_alarm_elapsed,cumulated_op_time_eva_fan,cumulated_dhw_flow_rate,tou_status,dr_override_status,tou_override_status,total_energy_capacity,available_energy_capacity,recirc_operation_mode,recirc_pump_operation_status,recirc_hot_btn_ready,recirc_operation_reason,recirc_error_status,current_inst_power,did_reload,operation_busy,freeze_protection_use,dhw_use,dhw_use_sustained,program_reservation_use,eco_use,comp_use,eev_use,eva_fan_use,shut_off_valve_use,con_ovr_sensor_use,wtr_ovr_sensor_use,anti_legionella_use,anti_legionella_operation_busy,error_buzzer_use,current_heat_use,heat_upper_use,heat_lower_use,scald_use,air_filter_alarm_use,recirc_operation_busy,recirc_reservation_use,dhw_temperature,dhw_temperature_setting,dhw_target_temperature_setting,freeze_protection_temperature,dhw_temperature2,hp_upper_on_temp_setting,hp_upper_off_temp_setting,hp_lower_on_temp_setting,hp_lower_off_temp_setting,he_upper_on_temp_setting,he_upper_off_temp_setting,he_lower_on_temp_setting,he_lower_off_temp_setting,heat_min_op_temperature,recirc_temp_setting,recirc_temperature,recirc_faucet_temperature,current_inlet_temperature,current_dhw_flow_rate,hp_upper_on_diff_temp_setting,hp_upper_off_diff_temp_setting,hp_lower_on_diff_temp_setting,hp_lower_off_diff_temp_setting,he_upper_on_diff_temp_setting,he_upper_off_diff_temp_setting,he_lower_on_diff_temp_setting,he_lower_off_diff_temp_setting,recirc_dhw_flow_rate,tank_upper_temperature,tank_lower_temperature,discharge_temperature,suction_temperature,evaporator_temperature,ambient_temperature,target_super_heat,current_super_heat,operation_mode,dhw_operation_setting,temperature_type,freeze_protection_temp_min,freeze_protection_temp_max,timestamp
16777219,0.0,1,NO_ERROR,0,0,0,0,56,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:21:38.984145
16777219,0.0,1,NO_ERROR,0,0,0,0,56,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:21:44.044781
16777219,0.0,1,NO_ERROR,0,0,0,0,56,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:21:44.046584
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:22:08.218633
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:22:08.219918
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:22:09.423137
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:22:09.423119
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:22:13.434937
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:22:13.435051
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:22:37.483625
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:22:37.483626
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:22:38.501692
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:22:38.501735
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:22:43.579996
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:22:43.579954
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:23:07.711363
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:23:07.711326
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:23:08.866326
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,83.3,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:23:08.866405
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,82.94,79.16,74.84,74.84,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:23:13.864607
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,82.94,79.16,74.84,74.84,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:23:13.864646
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,82.94,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:23:38.027186
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,82.94,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:23:38.027355
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,82.94,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:23:40.878060
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,82.94,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:23:40.878053
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,82.94,79.16,74.84,74.84,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:23:44.053497
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,82.94,79.16,74.84,74.84,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:23:44.053474
16777219,0.0,1,NO_ERROR,0,0,0,0,59,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,82.94,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:24:08.150585
16777219,0.0,1,NO_ERROR,0,0,0,0,59,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,82.94,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:24:08.150597
16777219,0.0,1,NO_ERROR,0,0,0,0,59,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,82.94,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:24:09.278465
16777219,0.0,1,NO_ERROR,0,0,0,0,59,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,82.94,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:24:09.278510
16777219,0.0,1,NO_ERROR,0,0,0,0,59,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,82.94,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:24:14.419420
16777219,0.0,1,NO_ERROR,0,0,0,0,59,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,82.94,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:24:14.419875
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,82.94,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:24:38.620193
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,82.94,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:24:38.622148
16777219,0.0,1,NO_ERROR,0,0,0,0,58,95.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,161.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,138.2,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,138.73999999999998,134.96,82.94,79.16,74.84,74.48,41.0,40.28,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T15:24:39.603323
